Запрос;Страница;Позиция;Базовая частотность;Очень точная частотность;Эффективность ключевого слова;Количество слов в запросе;Количество объявлений;Документов найдено;Средняя цена клика;Является топонимом;Является вопросом;Число колдунщиков;Новый запрос;Изменение позиции;Смена URL;Дата выдачи;
"что посмотреть в риме обязательно";"http://citysee.ru/europe/yuzhnaya/italiya/rim-chto-posmotret-i-gde-stoit-obyazatelno-pobyvat.html";17;106;2;1;5;8;9000000;5.84;0;1;1;0;7;0;"12.01.2020"
"фотографии борисоглебска воронежской области";"http://citysee.ru/russia/tsfo/voronezhskaya-oblast/borisoglebsk-voronezhskaya-oblast-dostoprimechatelnosti.html";17;14;3;21;4;0;6000000;1;0;0;2;0;-2;0;"12.01.2020"
"римини достопримечательности рядом";"http://citysee.ru/europe/yuzhnaya/italiya/rimini-italiya-dostoprimechatelnosti.html";17;19;2;10;3;4;590000;1.12;0;0;0;0;4;0;"10.01.2020"
"борисоглебск климат";"http://citysee.ru/russia/tsfo/voronezhskaya-oblast/borisoglebsk-voronezhskaya-oblast-dostoprimechatelnosti.html";17;29;1;3;2;0;723000;0.3;0;0;1;1;0;0;"06.01.2020"
"римини фото";"http://citysee.ru/europe/yuzhnaya/italiya/rimini-italiya-dostoprimechatelnosti.html";17;2013;168;8;2;2;7000000;12;0;0;2;1;0;0;"10.01.2020"
"что есть в городе воронеже";"http://citysee.ru/russia/tsfo/voronezhskaya-oblast/voronezh-dostoprimechatelnosti-chto-posmotret-za-1-den.html";17;751;1;0;5;1;14000000;7.54;1;1;3;0;-3;0;"12.01.2020"
"основные достопримечательности вероны";"http://citysee.ru/europe/yuzhnaya/italiya/verona-italiya-dostoprimechatelnosti.html";17;12;8;66;3;0;5000000;0.04;0;0;1;0;3;0;"09.01.2020"
"интересные места в воронеже для прогулки";"http://citysee.ru/russia/tsfo/voronezhskaya-oblast/voronezh-dostoprimechatelnosti-chto-posmotret-za-1-den.html";17;17;10;58;6;0;5000000;0.64;1;0;0;0;1;0;"07.01.2020"
"порто в португалии достопримечательности";"http://citysee.ru/europe/yuzhnaya/portugaliya/portu-portugaliya-dostoprimechatelnosti.html";17;14;5;35;4;6;2000000;1.28;0;0;0;0;-4;0;"09.01.2020"
"достопримечательности города воронежа";"http://citysee.ru/russia/tsfo/voronezhskaya-oblast/voronezh-dostoprimechatelnosti-chto-posmotret-za-1-den.html";17;998;52;5;3;2;9000000;1.24;1;0;2;0;2;0;"07.01.2020"
"что смотреть в марселе";"http://citysee.ru/europe/zapadnaya/francziya/marsel-francziya-dostoprimechatelnosti.html";17;19;4;20;4;3;13000000;0.16;0;1;0;1;0;0;"12.01.2020"
"музеи в мышкине ярославской области";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/myishkin-dostoprimechatelnosti-goroda.html";17;9;2;22;5;3;5000000;0.58;0;0;1;0;-6;0;"09.01.2020"
"старый порт марсель";"http://citysee.ru/europe/zapadnaya/francziya/marsel-francziya-dostoprimechatelnosti.html";17;160;11;6;3;1;4000000;11.52;0;0;1;0;8;0;"11.01.2020"
"что можно посмотреть в ростове";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/rostov-velikiy-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";17;201;18;8;5;3;19000000;3.26;1;1;1;0;2;1;"12.01.2020"
"что можно посмотреть в марселе";"http://citysee.ru/europe/zapadnaya/francziya/marsel-francziya-dostoprimechatelnosti.html";17;12;6;49;5;3;9000000;1;0;1;0;1;0;0;"12.01.2020"
"ростов великии";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/rostov-velikiy-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";17;3;1;32;2;3;4000000;0.5;1;0;1;0;1;0;"11.01.2020"
"марсель достопримечательности фото и описание";"http://citysee.ru/europe/zapadnaya/francziya/marsel-francziya-dostoprimechatelnosti.html";17;27;27;99;5;0;5000000;0;0;0;1;0;-2;0;"08.01.2020"
"развлечения ростов великий";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/rostov-velikiy-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";17;39;1;2;3;2;5000000;2.32;1;0;1;0;-2;0;"10.01.2020"
"достопримечательности ниццы и окрестностей";"http://citysee.ru/europe/zapadnaya/francziya/niczcza-francziya-dostoprimechatelnosti.html";17;36;32;88;4;1;8000;0.64;0;0;0;1;0;0;"07.01.2020"
"что посмотреть в городе ярославль";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/yaroslavl-dostoprimechatelnosti-chto-posmotret-za-2-dnya.html";17;26;1;3;5;5;7000000;4.56;1;1;1;0;1;0;"12.01.2020"
"променад дез англе";"http://citysee.ru/europe/zapadnaya/francziya/niczcza-francziya-dostoprimechatelnosti.html";17;29;14;48;3;0;10000000;1.6;0;0;1;0;18;0;"09.01.2020"
"куда съездить в ярославле";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/yaroslavl-dostoprimechatelnosti-chto-posmotret-za-2-dnya.html";17;111;4;3;4;6;3000000;7.48;1;1;1;0;-8;0;"08.01.2020"
"розовый город тулуза";"http://citysee.ru/europe/zapadnaya/francziya/tuluza-francziya-dostoprimechatelnosti.html";17;152;2;1;3;1;5000000;0.04;0;0;2;1;0;0;"11.01.2020"
"достопримечательности ярославля за 1 день самостоятельно";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/yaroslavl-dostoprimechatelnosti-chto-posmotret-za-2-dnya.html";17;97;51;52;6;3;10000;1.36;1;0;2;0;2;0;"07.01.2020"
"основание берлина";"http://citysee.ru/europe/zapadnaya/germaniya/berlin-dostoprimechatelnosti-goroda.html";17;312;23;7;2;1;3000000;7.1;0;0;2;0;4;0;"09.01.2020"
"достопримечательности ярославля с адресами и режимом работы";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/yaroslavl-dostoprimechatelnosti-chto-posmotret-za-2-dnya.html";17;6;1;16;7;4;9000000;0.04;1;0;0;0;5;0;"07.01.2020"
"столица германии сейчас бон";"http://citysee.ru/europe/zapadnaya/germaniya/bonn-germaniya-dostoprimechatelnosti.html";17;7;4;56;4;0;19000000;0.04;0;0;2;0;3;0;"11.01.2020"
"достопримечательства ярославля";"http://citysee.ru/russia/tsfo/yaroslavskaya-oblast/yaroslavl-dostoprimechatelnosti-chto-posmotret-za-2-dnya.html";17;35;4;11;2;0;2000000;0.46;1;0;0;0;0;0;"07.01.2020"
"что посмотреть во франкфурте на";"http://citysee.ru/europe/zapadnaya/germaniya/frankfurt-na-majne-dostoprimechatelnosti.html";17;159;1;0;5;0;3000000;1.44;0;1;0;0;-1;0;"12.01.2020"
"что обязательно посетить в екатеринбурге";"http://citysee.ru/russia/ufo/sverdlovskaya-oblast/ekaterinburg-dostoprimechatelnosti-kuda-shodit.html";17;13;4;30;5;2;10000000;0.04;1;1;0;0;0;0;"12.01.2020"
"вольный город гамбург";"http://citysee.ru/europe/zapadnaya/germaniya/gamburg-germaniya-dostoprimechatelnosti.html";17;607;496;81;3;2;8000;1.56;0;0;1;1;0;0;"05.01.2020"
"места екатеринбурга";"http://citysee.ru/russia/ufo/sverdlovskaya-oblast/ekaterinburg-dostoprimechatelnosti-kuda-shodit.html";17;25185;16;0;2;5;5000000;9.08;1;0;0;1;0;0;"09.01.2020"
"koln germany";"http://citysee.ru/europe/zapadnaya/germaniya/keln-germaniya-dostoprimechatelnosti.html";17;101;20;19;2;4;2000000;0.58;0;0;1;0;1;0;"05.01.2020"
"самые интересные места в екатеринбурге";"http://citysee.ru/russia/ufo/sverdlovskaya-oblast/ekaterinburg-dostoprimechatelnosti-kuda-shodit.html";17;21;6;28;5;5;19000000;2.14;1;0;0;0;1;0;"11.01.2020"
"лейпциг германия";"http://citysee.ru/europe/zapadnaya/germaniya/lejptsig-germaniya-dostoprimechatelnosti.html";17;4341;186;4;2;6;2000000;12.42;0;0;2;0;-7;0;"08.01.2020"
"достопримечательности екатеринбурга за 1 день";"http://citysee.ru/russia/ufo/sverdlovskaya-oblast/ekaterinburg-dostoprimechatelnosti-kuda-shodit.html";17;61;29;47;5;5;15000000;2.82;1;0;0;0;1;0;"07.01.2020"
"пицунда фотографии";"http://citysee.ru/respubliki/respublika-abhaziya/piczunda-dostoprimechatelnosti-i-razvlecheniya.html";17;44;12;27;2;2;3000000;1.78;0;0;1;1;0;0;"10.01.2020"
"красивые места в екатеринбурге";"http://citysee.ru/russia/ufo/sverdlovskaya-oblast/ekaterinburg-dostoprimechatelnosti-kuda-shodit.html";17;518;155;29;4;0;13000000;6.38;1;0;1;1;0;0;"08.01.2020"
"в москве с ребенком";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/chto-posmotret-v-moskve-s-detmi.html";17;91007;3;0;4;4;7000000;15.9;1;0;1;0;11;0;"06.01.2020"
"что стоит посетить в екатеринбурге";"http://citysee.ru/russia/ufo/sverdlovskaya-oblast/ekaterinburg-dostoprimechatelnosti-kuda-shodit.html";17;25;19;75;5;5;10000000;1.46;1;1;0;0;0;0;"12.01.2020"
"питер соборы и храмы";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/hramyi-tserkvi-i-soboryi-sankt-peterburga.html";17;58;5;8;4;2;3000000;1.3;1;0;2;0;9;0;"09.01.2020"
"памятники города ейска";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/gorod-eysk-dostoprimechatelnosti-i-razvlecheniya.html";17;86;12;13;3;0;4000000;5.56;1;0;2;0;-5;0;"10.01.2020"
"соборы и церкви санкт петербурга";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/hramyi-tserkvi-i-soboryi-sankt-peterburga.html";17;130;13;9;5;1;3000000;2.34;1;0;2;0;13;0;"11.01.2020"
"в городе ейске";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/gorod-eysk-dostoprimechatelnosti-i-razvlecheniya.html";17;8285;45;0;3;3;20000;7.54;1;0;2;0;6;0;"05.01.2020"
"в какой церкви санкт петербурга";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/hramyi-tserkvi-i-soboryi-sankt-peterburga.html";17;131;1;0;5;1;8000000;6.6;1;1;2;0;2;0;"05.01.2020"
"горячий ключ отдых фото";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/goryachiy-klyuch-krasnodarskiy-kray-dostoprimechatelnosti.html";17;46;1;2;4;7;10000000;2.84;0;0;2;1;0;0;"06.01.2020"
"самый старый музей в санкт петербурге";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/istoricheskie-muzei-sankt-peterburga.html";17;14;4;28;6;4;6000000;0.04;1;0;2;0;-12;0;"10.01.2020"
"горячий ключ экскурсии по достопримечательностям";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/goryachiy-klyuch-krasnodarskiy-kray-dostoprimechatelnosti.html";17;6;2;33;5;6;8000000;0.64;0;0;0;0;8;0;"06.01.2020"
"карта китай города в москве";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/kitaj-gorod-moskva-dostoprimechatelnosti.html";17;172;22;12;5;6;10000000;5.46;1;0;3;1;0;0;"08.01.2020"
"горячий ключ о городе";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/goryachiy-klyuch-krasnodarskiy-kray-dostoprimechatelnosti.html";17;125;4;3;4;6;7000000;5.5;0;0;1;0;6;0;"06.01.2020"
"московский кремль и красная площадь юнеско";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";17;67;13;19;6;0;7000000;0.04;0;0;1;0;7;0;"09.01.2020"
"г горячий ключ краснодарский край фото";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/goryachiy-klyuch-krasnodarskiy-kray-dostoprimechatelnosti.html";17;30;1;3;6;5;12000000;3.14;0;0;1;1;0;0;"06.01.2020"
"где находится кремль";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";17;1792;109;6;3;0;9000000;8.2;0;1;3;0;-1;0;"06.01.2020"
"мемориальная арка ими гордится кубань";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/krasnodar-dostoprimechatelnosti-goroda.html";17;41;18;43;5;1;2000000;0;0;0;1;1;0;0;"09.01.2020"
"московские кремли";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";17;122781;4;0;2;4;3000000;5.14;0;0;3;0;-5;0;"09.01.2020"
"путеводитель краснодар";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/krasnodar-dostoprimechatelnosti-goroda.html";17;150;8;5;2;3;2000000;1.74;1;0;1;0;6;0;"10.01.2020"
"о кремле коротко";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";17;199;8;4;3;0;8000000;1.02;0;0;1;0;7;0;"09.01.2020"
"памятники истории и культуры кубани";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/krasnodar-dostoprimechatelnosti-goroda.html";17;29;2;6;5;0;5000000;0.04;0;0;1;1;0;0;"10.01.2020"
"что можно посетить в кремле";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";17;18;3;16;5;2;8000000;0.58;0;1;0;0;-3;0;"12.01.2020"
"достопримечательность краснодара";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/krasnodar-dostoprimechatelnosti-goroda.html";17;8562;81;0;2;1;2000000;6.58;1;0;1;0;7;0;"07.01.2020"
"доклад про кремль";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/moskovskiy-kreml-dostoprimechatelnosti.html";17;298;37;12;3;0;912000;0.22;0;0;1;1;0;0;"07.01.2020"
"славянск в краснодарском крае";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/slavyansk-na-kubani-dostoprimechatelnosti.html";17;1891;1;0;4;3;2000000;5.88;0;0;2;0;-5;0;"12.01.2020"
"парки москвы где можно погулять";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/parki-moskvy-gde-pogulyat-v-vyhodnye.html";17;165;1;0;5;4;8000000;7.02;1;1;2;0;0;0;"09.01.2020"
"какие достопримечательности есть в сочи";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/sochi-dostoprimechatelnosti-i-razvlecheniya.html";17;204;23;11;5;4;7000;4.78;0;0;1;0;7;0;"07.01.2020"
"москва поклонная гора";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/poklonnaya-gora-moskva-chto-posmotret.html";17;10607;144;1;3;2;11000000;7.46;1;0;2;0;-6;0;"09.01.2020"
"большой сочи достопримечательности";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/sochi-dostoprimechatelnosti-i-razvlecheniya.html";17;48;6;12;3;4;8000;3.96;0;0;2;0;5;0;"06.01.2020"
"парк победы памятник георгию победоносцу";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/poklonnaya-gora-moskva-chto-posmotret.html";17;9;1;10;5;2;7000000;0.04;0;0;2;0;-2;0;"10.01.2020"
"достопримечательности большого сочи";"http://citysee.ru/russia/yufo/krasnodarskiy-kray/sochi-dostoprimechatelnosti-i-razvlecheniya.html";17;48;8;16;3;4;8000000;3.96;0;0;1;0;8;0;"07.01.2020"
"где вднх";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;6740;3;0;2;0;12000000;12.28;0;1;1;0;3;0;"06.01.2020"
"достопримечательности алушты";"http://citysee.ru/russia/yufo/respublika-kryim/alushta-dostoprimechatelnosti-interesnye-mesta.html";17;2108;286;13;2;2;6000;4.76;0;0;2;0;-6;0;"07.01.2020"
"куда сходить в москве сегодня на вднх";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;8;1;12;7;8;34000000;1.9;1;1;1;0;-3;0;"08.01.2020"
"что посетить в евпатории крым";"http://citysee.ru/russia/yufo/respublika-kryim/evpatoriya-dostoprimechatelnosti-interesnye-mesta.html";17;7;3;42;5;6;3000000;0;1;1;1;0;-4;0;"12.01.2020"
"интересное на вднх 2018";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;1;1;98;4;0;19000;0;0;0;1;0;-5;0;"07.01.2020"
"евпатория старый город достопримечательности";"http://citysee.ru/russia/yufo/respublika-kryim/evpatoriya-dostoprimechatelnosti-interesnye-mesta.html";17;20;13;64;4;1;6000000;0.04;1;0;1;0;-7;0;"06.01.2020"
"интересное на вднх сегодня";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;102;7;6;4;1;24000000;4.3;0;0;1;0;-3;0;"07.01.2020"
"достопримечательности евпатории и окрестностей";"http://citysee.ru/russia/yufo/respublika-kryim/evpatoriya-dostoprimechatelnosti-interesnye-mesta.html";17;89;25;28;4;0;827000;1.44;1;0;1;0;-7;0;"07.01.2020"
"что интересного для детей на вднх";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;36;2;5;6;7;4000000;1.2;0;1;0;0;0;0;"12.01.2020"
"где погулять в феодосии";"http://citysee.ru/russia/yufo/respublika-kryim/feodosiya-dostoprimechatelnosti-interesnye-mesta.html";17;11;1;8;4;1;5000000;0.64;0;1;1;0;3;0;"06.01.2020"
"что посмотреть на вднх сегодня";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;290;49;16;5;0;42000000;7.14;0;1;0;0;-7;0;"12.01.2020"
"что делать в феодосии";"http://citysee.ru/russia/yufo/respublika-kryim/feodosiya-dostoprimechatelnosti-interesnye-mesta.html";17;39;3;7;4;2;4000000;1.24;0;1;0;0;-3;0;"12.01.2020"
"вднх путеводитель";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;50;7;13;2;0;5000000;1.6;0;0;1;0;1;0;"05.01.2020"
"гурзуфа";"http://citysee.ru/russia/yufo/respublika-kryim/gurzuf-dostoprimechatelnosti-interesnye-mesta.html";17;108242;15;0;1;6;361000;6.1;0;0;1;1;0;0;"06.01.2020"
"вднх куда сходить с детьми";"http://citysee.ru/russia/gorod-federalnogo-znacheniya/vdnh-moskva-chto-posmotret.html";17;341;9;2;5;8;2000000;10.16;0;1;1;0;-2;0;"05.01.2020"
"мисхор крым";"http://citysee.ru/russia/yufo/respublika-kryim/mishor-krym-dostoprimechatelnosti.html";17;8899;598;6;2;5;5000000;9.7;0;0;3;0;1;0;"09.01.2020"
"чем знаменит киров";"http://citysee.ru/russia/pfo/kirovskaya-oblast/kirov-dostoprimechatelnosti-goroda.html";17;321;35;10;3;0;1000000;0.1;1;0;0;0;-6;0;"12.01.2020"
"красивые места рядом с севастополем";"http://citysee.ru/russia/yufo/respublika-kryim/sevastopol-dostoprimechatelnosti-interesnyie-mesta.html";17;5;3;59;5;2;13000;0.04;1;0;1;0;6;0;"08.01.2020"
"красивые места кирова";"http://citysee.ru/russia/pfo/kirovskaya-oblast/kirov-dostoprimechatelnosti-goroda.html";17;181;8;4;3;0;5000000;1.2;1;0;1;0;4;0;"08.01.2020"
"достопримечательности севастополя";"http://citysee.ru/russia/yufo/respublika-kryim/sevastopol-dostoprimechatelnosti-interesnyie-mesta.html";17;4647;958;20;2;0;7000;8.08;1;0;1;0;1;0;"07.01.2020"
"памятники кирову";"http://citysee.ru/russia/pfo/kirovskaya-oblast/kirov-dostoprimechatelnosti-goroda.html";17;5092;6;0;2;2;2000000;10.84;1;0;1;0;1;0;"10.01.2020"
"памятные места севастополя";"http://citysee.ru/russia/yufo/respublika-kryim/sevastopol-dostoprimechatelnosti-interesnyie-mesta.html";17;106;24;22;3;0;4000000;1.24;1;0;1;0;-2;0;"10.01.2020"
"памятники города кировское";"http://citysee.ru/russia/pfo/kirovskaya-oblast/kirov-dostoprimechatelnosti-goroda.html";17;62;1;1;3;0;4000000;1.74;0;0;1;0;-3;1;"10.01.2020"
"красивые места рядом с симферополем";"http://citysee.ru/russia/yufo/respublika-kryim/simferopol-dostoprimechatelnosti-interesnye-mesta.html";17;3;2;66;5;1;2000000;0.04;1;0;1;0;-1;0;"08.01.2020"
"дзержинск раньше назывался";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";17;87;3;3;3;0;2000000;0.58;1;0;2;0;0;0;"06.01.2020"
"симферополь красивые места";"http://citysee.ru/russia/yufo/respublika-kryim/simferopol-dostoprimechatelnosti-interesnye-mesta.html";17;178;8;4;3;3;6000000;0.84;1;0;2;0;-5;0;"10.01.2020"
"как раньше назывался дзержинск";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";17;76;12;15;4;0;288000;0.58;1;1;1;0;3;0;"07.01.2020"
"какие достопримечательности есть в симферополе";"http://citysee.ru/russia/yufo/respublika-kryim/simferopol-dostoprimechatelnosti-interesnye-mesta.html";17;13;5;38;5;0;11000000;0.7;1;0;1;0;1;0;"07.01.2020"
"дзержинск фото города";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/dzerzhinsk-nizhegorodskaya-oblast-dostoprimechatelnosti.html";17;432;39;9;3;0;10000000;4.24;1;0;1;0;3;0;"06.01.2020"
"город новочеркасск фото";"http://citysee.ru/russia/yufo/rostovskaya-oblast/novocherkassk-dostoprimechatelnosti-goroda.html";17;388;10;2;3;0;10000000;1.1;1;0;1;0;-1;0;"06.01.2020"
"дом семена ложкаря";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-semyonov-nizhegorodskaya-oblast-dostoprimechatelnosti.html";17;58;17;29;3;2;8000000;3.36;0;0;1;0;6;0;"06.01.2020"
"история ростова на дону кратко";"http://citysee.ru/russia/yufo/rostovskaya-oblast/rostov-na-donu-dostoprimechatelnosti-goroda.html";17;269;8;2;5;0;7000000;0.62;1;0;1;0;2;0;"08.01.2020"
"город семенов нижегородской области хохлома";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorod-semyonov-nizhegorodskaya-oblast-dostoprimechatelnosti.html";17;10;2;19;5;1;7000000;0.76;0;0;1;0;16;0;"07.01.2020"
"архитектурные памятники ростова";"http://citysee.ru/russia/yufo/rostovskaya-oblast/rostov-na-donu-dostoprimechatelnosti-goroda.html";17;57;1;1;3;1;6000000;0.82;1;0;2;0;-5;0;"05.01.2020"
"город мастеров нижегородская область";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorodets-dostoprimechatelnosti-chto-posmotret-za-odin-den.html";17;63;2;3;4;0;7000000;10.72;0;0;1;0;13;0;"06.01.2020"
"города россии ростов на дону";"http://citysee.ru/russia/yufo/rostovskaya-oblast/rostov-na-donu-dostoprimechatelnosti-goroda.html";17;2163;3;0;5;1;9000000;4.9;1;0;2;0;-2;0;"07.01.2020"
"общая площадь арзамаса";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorodskoj-okrug-gorod-arzamas-dostoprimechatelnosti.html";17;10;2;19;3;0;2000000;0.04;1;0;2;0;0;0;"09.01.2020"
"население города шахты 2018";"http://citysee.ru/russia/yufo/rostovskaya-oblast/shahtyi-dostoprimechatelnosti-goroda.html";17;12;2;16;4;1;8000000;0;0;0;1;0;9;0;"09.01.2020"
"в какой области находится арзамас";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/gorodskoj-okrug-gorod-arzamas-dostoprimechatelnosti.html";17;108;1;0;5;0;3000000;0.08;1;1;2;0;3;0;"05.01.2020"
"таганрог основание города";"http://citysee.ru/russia/yufo/rostovskaya-oblast/taganrog-dostoprimechatelnosti-goroda.html";17;33;1;2;3;0;5000000;0.98;1;0;2;0;2;0;"11.01.2020"
"г саров нижегородская область почему закрытый город";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";17;42;39;92;7;2;12000000;0.08;1;1;1;0;-3;0;"06.01.2020"
"история города таганрог";"http://citysee.ru/russia/yufo/rostovskaya-oblast/taganrog-dostoprimechatelnosti-goroda.html";17;250;3;1;3;1;7000000;2.98;1;0;0;0;-2;0;"08.01.2020"
"население сарова на 2017 год составляет";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";17;3;2;66;6;1;12000;0;1;0;2;1;0;0;"09.01.2020"
"население калач на дону";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/kalach-na-donu-dostoprimechatelnosti.html";17;275;15;5;4;3;3000000;1.28;0;0;2;0;5;0;"09.01.2020"
"городской музей саров";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";17;50;19;37;3;1;2000000;0;1;0;1;0;-7;0;"06.01.2020"
"что посмотреть в волгограде за 3 дня";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/volgograd-dostoprimechatelnosti-kuda-shodit.html";17;36;8;22;7;4;16000000;1.82;1;1;0;0;2;0;"12.01.2020"
"саров какой регион россии";"http://citysee.ru/russia/pfo/nizhegorodskaya-oblast/sarov-dostoprimechatelnosti-goroda.html";17;3;2;66;4;1;6000000;0;1;1;3;1;0;0;"10.01.2020"
"какие достопримечательности в волгограде";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/volgograd-dostoprimechatelnosti-kuda-shodit.html";17;64;5;7;4;0;1000000;0.58;1;0;2;0;10;0;"07.01.2020"
"чайковский площадь карла маркса";"http://citysee.ru/russia/pfo/permskiy-kray/chajkovskij-dostoprimechatelnosti-goroda.html";17;62;4;6;4;0;6000000;2.88;1;0;2;0;-10;0;"12.01.2020"
"какие достопримечательности есть в волгограде";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/volgograd-dostoprimechatelnosti-kuda-shodit.html";17;64;12;18;5;0;10000000;0.58;1;0;1;0;7;0;"07.01.2020"
"малый гостиный двор кунгур";"http://citysee.ru/russia/pfo/permskiy-kray/gorod-kungur-dostoprimechatelnosti.html";17;18;16;88;4;4;5000000;0.04;0;0;1;0;-2;0;"08.01.2020"
"село безродное волжский история";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/volzhskij-dostoprimechatelnosti-goroda.html";17;38;22;57;4;0;4000000;0;1;0;1;0;-6;0;"11.01.2020"
"чем знаменита пермь кратко";"http://citysee.ru/russia/pfo/permskiy-kray/gorodskoy-okrug-gorod-perm-dostoprimechatelnosti.html";17;12;4;33;4;0;484000;0.04;1;0;0;0;0;0;"12.01.2020"
"волжский старый город";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/volzhskij-dostoprimechatelnosti-goroda.html";17;649;4;0;3;2;6000000;5.38;1;0;2;0;2;0;"05.01.2020"
"пермь какой округ";"http://citysee.ru/russia/pfo/permskiy-kray/gorodskoy-okrug-gorod-perm-dostoprimechatelnosti.html";17;943;64;6;3;0;7000000;0.74;1;1;2;0;-2;0;"09.01.2020"
"волжский какой район волгоградской области";"http://citysee.ru/russia/yufo/volgogradskaya-oblast/volzhskij-dostoprimechatelnosti-goroda.html";17;27;3;11;5;1;5000000;0.6;1;1;1;1;0;0;"05.01.2020"
"исторические памятники в перми";"http://citysee.ru/russia/pfo/permskiy-kray/gorodskoy-okrug-gorod-perm-dostoprimechatelnosti.html";17;30;1;3;4;1;10000000;0.04;1;0;2;0;5;0;"08.01.2020"
"памятник п п шувалову лысьва";"http://citysee.ru/russia/pfo/permskiy-kray/lysva-dostoprimechatelnosti-goroda.html";17;8;5;62;5;0;6000000;0;0;0;1;0;-2;0;"10.01.2020"
"альметьевск отзывы переехавших";"http://citysee.ru/russia/pfo/respublika-tatarstan/almetevsk-dostoprimechatelnosti-goroda.html";17;28;10;35;3;0;17000;0.04;1;0;0;1;0;0;"05.01.2020"
